Matemática,Lenguaje,Ciencias,NEM,Colegio_Egreso,Sexo,Nota,asi_Cod
703,657,644,498,Municipalizado,M,4.0,510145
639,496,584,475,Municipalizado,F,1.0,520145
604,502,619,579,Subvencionado,M,1.0,520145
701,567,569,516,Privado,M,3.3,520145
649,663,607,476,Subvencionado,M,3.0,520145
626,457,562,763,Municipalizado,M,3.1,520145
595,546,550,495,Subvencionado,F,1.5,520145
700,576,679,539,Privado,M,5.6,530024
656,632,603,640,Subvencionado,F,3.7,510145
659,650,661,620,Municipalizado,M,4.1,530024
638,552,584,682,Subvencionado,M,4.1,530024
642,580,665,659,Subvencionado,M,4.3,520145
736,732,642,724,Subvencionado,M,5.5,530024
717,681,631,681,Subvencionado,M,4.0,510145
679,595,535,743,Municipalizado,M,4.3,520145
693,619,668,683,Municipalizado,M,4.2,510145
612,584,528,682,Subvencionado,M,3.0,520145
638,494,585,475,Municipalizado,F,1.2,510145
687,632,663,701,Subvencionado,M,3.6,510145
725,739,702,660,Subvencionado,M,4.6,530024
701,658,642,641,Privado,M,4.0,520145
810,721,639,701,Privado,F,5.5,520145
559,519,544,682,Municipalizado,M,2.8,510145
602,568,517,578,Subvencionado,F,2.1,520145
678,601,630,660,Subvencionado,F,4.2,530024
678,721,705,723,Subvencionado,M,1.7,520145
650,584,651,538,Subvencionado,M,1.0,520145
615,612,619,641,Subvencionado,M,1.4,520145
734,693,741,724,Privado,M,4.2,520145
673,722,678,722,Privado,F,5.0,530024
712,683,697,701,Subvencionado,M,5.5,530024
656,557,652,682,Subvencionado,M,2.6,510145
619,596,584,476,Privado,M,1.0,520145
716,592,627,661,Municipalizado,M,4.2,510145
700,753,677,722,Subvencionado,M,3.2,520145
829,513,701,743,Privado,M,5.3,510145
605,488,551,580,Municipalizado,M,3.2,510145
623,528,652,476,Subvencionado,M,2.0,510145
700,523,623,537,Privado,M,4.2,510145
594,574,603,723,Subvencionado,F,5.1,530024
647,700,643,641,Subvencionado,M,2.6,510145
772,590,659,643,Municipalizado,M,5.2,510145
602,613,652,661,Subvencionado,M,4.0,510145
568,506,518,437,Privado,M,2.4,520145
608,636,628,701,Municipalizado,M,4.3,530024
615,578,592,661,Subvencionado,M,1.0,530024
662,606,579,681,Privado,F,4.0,510145
602,557,548,600,Subvencionado,M,2.6,520145
774,700,734,723,Subvencionado,F,4.0,510145
620,484,487,495,Municipalizado,M,1.0,520145
666,568,579,558,Privado,M,3.3,510145
647,667,627,660,Subvencionado,M,3.3,520145
604,652,573,641,Subvencionado,M,1.0,520145
645,607,584,598,Municipalizado,F,4.0,530024
712,552,689,701,Municipalizado,M,4.6,520145
669,590,621,641,Subvencionado,M,1.0,530024
595,697,597,620,Subvencionado,F,1.0,510145
582,592,606,724,Subvencionado,M,4.6,520145
640,596,634,723,Subvencionado,M,4.1,520145
681,651,629,682,Subvencionado,M,4.3,520145
669,639,641,517,Privado,M,4.1,520145
655,576,617,660,Municipalizado,M,4.9,520145
639,606,651,682,Subvencionado,M,4.2,530024
624,523,523,576,Municipalizado,M,1.0,510145
701,541,599,577,Privado,M,4.7,530024
705,575,637,784,Subvencionado,M,4.2,510145
688,607,622,680,Subvencionado,M,4.0,520145
639,673,568,641,Subvencionado,F,2.7,520145
712,756,630,622,Subvencionado,M,4.0,520145
644,507,588,641,Municipalizado,M,4.5,510145
694,674,630,744,Privado,F,4.7,510145
641,581,665,660,Subvencionado,M,3.4,510145
641,552,621,661,Municipalizado,M,4.8,530024
690,638,662,825,Subvencionado,M,4.0,510145
596,696,597,621,Subvencionado,F,1.0,520145
605,606,570,682,Municipalizado,M,2.1,510145
615,596,592,598,Municipalizado,M,4.0,520145
589,557,548,579,Subvencionado,F,1.0,530024
567,633,594,661,Subvencionado,M,4.1,510145
603,652,573,641,Subvencionado,M,1.0,520145
678,620,585,557,Subvencionado,M,2.7,510145
663,673,651,784,Municipalizado,M,4.9,530024
655,743,613,495,Subvencionado,M,3.3,510145
599,613,552,683,Municipalizado,F,2.2,510145
620,618,595,537,Subvencionado,M,1.0,520145
624,530,613,641,Municipalizado,M,1.7,510145
656,625,535,517,Privado,M,2.4,510145
661,568,563,518,Privado,M,4.7,520145
712,633,625,681,Subvencionado,M,5.2,510145
648,603,664,641,Subvencionado,M,2.2,520145
689,608,604,597,Municipalizado,F,4.0,530024
708,662,584,702,Municipalizado,M,4.1,520145
630,667,663,641,Subvencionado,M,4.4,510145
665,563,582,702,Subvencionado,F,2.9,520145
645,547,594,661,Municipalizado,F,4.8,530024
644,682,625,619,Subvencionado,F,3.1,520145
718,667,635,641,Subvencionado,M,3.0,510145
603,558,509,701,Subvencionado,M,4.1,510145
585,668,571,620,Subvencionado,M,1.9,510145
713,674,733,700,Privado,M,4.4,510145
717,576,627,556,Privado,M,5.4,510145
655,681,621,681,Subvencionado,F,4.4,520145
651,638,591,682,Subvencionado,F,2.9,520145
702,773,651,661,Subvencionado,M,4.5,510145
666,681,509,640,Subvencionado,M,4.0,520145
660,504,573,701,Subvencionado,M,3.0,510145
678,567,683,640,Privado,M,4.4,530024
666,693,734,659,Privado,M,3.0,520145
622,598,533,581,Subvencionado,M,4.0,520145
655,592,552,517,Privado,M,4.3,510145
600,612,654,660,Subvencionado,M,4.0,510145
656,667,615,703,Subvencionado,F,4.6,520145
627,735,689,744,Municipalizado,F,4.5,510145
627,640,557,536,Municipalizado,M,1.0,530024
595,695,597,619,Subvencionado,F,1.0,520145
670,602,640,722,Municipalizado,M,6.0,530024
737,582,660,455,Subvencionado,M,2.8,520145
652,586,528,495,Privado,M,4.3,510145
673,597,580,661,Subvencionado,M,4.6,530024
648,597,572,620,Municipalizado,F,1.6,510145
602,552,556,579,Subvencionado,M,2.7,520145
670,542,559,598,Subvencionado,M,2.7,530024
666,537,642,641,Privado,M,4.9,520145
769,707,836,745,Privado,F,1.0,520145
608,638,628,701,Municipalizado,M,1.4,520145
653,586,628,700,Subvencionado,M,3.9,530024
634,582,597,558,Privado,M,4.2,510145
702,657,693,681,Privado,M,4.2,510145
657,622,582,724,Subvencionado,M,2.6,520145
678,646,706,743,Subvencionado,M,4.5,510145
666,670,714,723,Subvencionado,F,2.2,510145
614,580,630,495,Privado,M,2.3,510145
599,711,603,681,Subvencionado,F,2.9,510145
623,623,614,557,Subvencionado,M,2.8,530024
609,626,570,661,Subvencionado,M,1.0,520145
700,547,603,518,Subvencionado,M,4.8,520145
658,599,679,742,Municipalizado,M,6.3,530024
665,711,648,744,Subvencionado,F,5.5,530024
650,606,566,598,Subvencionado,M,3.4,510145
655,650,693,724,Privado,M,3.0,510145
617,639,618,682,Municipalizado,M,4.0,530024
666,633,674,620,Subvencionado,M,5.6,520145
657,507,592,577,Privado,M,4.1,510145
790,722,690,598,Municipalizado,M,3.2,510145
636,602,538,681,Municipalizado,M,4.6,530024
644,507,589,620,Subvencionado,M,4.1,510145
688,557,652,764,Subvencionado,M,4.1,510145
698,561,626,701,Municipalizado,M,2.7,530024
751,675,685,722,Subvencionado,M,6.2,510145
620,575,563,577,Municipalizado,M,5.1,530024
633,551,559,660,Municipalizado,M,3.5,510145
753,673,711,784,Privado,M,5.8,510145
657,592,528,701,Subvencionado,M,4.0,510145
673,587,592,599,Subvencionado,M,3.6,520145
636,592,569,620,Municipalizado,M,1.9,510145
646,475,630,619,Municipalizado,M,4.0,510145
773,680,720,744,Privado,M,1.0,530024
569,506,544,640,Subvencionado,M,4.0,520145
627,633,638,701,Privado,M,5.2,530024
677,709,688,536,Privado,M,1.6,510145
694,731,660,558,Subvencionado,M,4.6,520145
774,690,671,641,Privado,M,4.1,510145
613,592,524,579,Privado,M,3.3,520145
745,739,697,683,Privado,M,5.8,510145
682,534,580,640,Subvencionado,M,4.0,510145
623,507,558,598,Subvencionado,M,1.9,510145
613,542,537,660,Subvencionado,M,2.2,530024
681,651,656,742,Municipalizado,M,2.5,520145
575,573,574,519,Subvencionado,M,1.0,510145
606,532,491,600,Municipalizado,M,4.0,520145
830,602,660,661,Privado,M,5.2,520145
756,681,627,681,Subvencionado,M,4.3,520145
668,572,653,641,Privado,M,4.9,530024
600,503,592,744,Municipalizado,M,3.5,510145
646,547,594,661,Municipalizado,F,4.6,510145
642,637,640,700,Privado,F,4.0,510145
683,591,611,763,Subvencionado,M,3.1,510145
602,633,588,702,Municipalizado,F,4.9,510145
701,742,702,784,Privado,M,5.5,530024
623,646,615,660,Subvencionado,F,2.4,510145
608,637,628,703,Municipalizado,M,4.2,530024
701,772,650,661,Subvencionado,M,4.5,510145
639,657,702,660,Municipalizado,M,2.8,510145
632,542,582,495,Privado,M,1.0,510145
629,528,563,495,Subvencionado,M,3.5,520145
732,546,675,642,Subvencionado,M,4.6,510145
655,637,622,599,Subvencionado,M,1.0,510145
602,696,581,620,Municipalizado,M,3.6,520145
558,495,574,538,Municipalizado,M,3.0,510145
633,577,625,680,Privado,M,4.0,510145
679,660,611,619,Subvencionado,M,4.0,510145
682,468,624,620,Municipalizado,M,4.8,520145
752,773,682,743,Subvencionado,M,5.1,510145
634,576,625,681,Privado,M,4.8,530024
601,619,596,660,Subvencionado,M,3.5,520145
689,563,589,619,Subvencionado,M,1.0,530024
590,614,572,701,Municipalizado,M,3.3,510145
655,591,529,703,Subvencionado,M,4.0,520145
629,591,511,619,Municipalizado,F,4.0,510145
623,603,592,641,Subvencionado,M,1.0,530024
629,542,556,557,Municipalizado,M,2.8,510145
577,573,574,518,Subvencionado,M,1.0,520145
544,573,507,661,Municipalizado,F,4.5,510145
597,633,551,680,Municipalizado,F,4.2,520145
652,658,640,744,Municipalizado,M,5.3,530024
638,542,559,598,Subvencionado,M,2.9,520145
719,557,664,722,Subvencionado,M,3.0,510145
657,524,636,517,Privado,F,5.0,520145
615,579,592,661,Subvencionado,M,3.6,510145
617,637,495,661,Subvencionado,F,1.0,520145
659,572,576,660,Subvencionado,F,4.4,520145
663,674,651,785,Municipalizado,M,3.2,510145
634,580,581,539,Subvencionado,F,1.0,510145
752,756,660,723,Subvencionado,M,4.5,520145
613,652,610,640,Subvencionado,F,1.7,510145
696,625,619,682,Subvencionado,M,4.3,510145
669,682,549,661,Subvencionado,M,2.4,510145
589,582,450,640,Municipalizado,M,2.8,520145
659,650,660,620,Municipalizado,M,4.0,520145
701,626,635,557,Subvencionado,M,5.9,530024
573,601,582,682,Municipalizado,M,3.8,520145
706,666,607,680,Subvencionado,M,4.9,510145
687,674,672,538,Subvencionado,M,2.2,510145
645,508,589,640,Municipalizado,M,3.3,510145
625,628,602,518,Municipalizado,M,4.4,510145
669,644,637,538,Subvencionado,M,2.6,520145
566,495,517,618,Subvencionado,F,1.4,510145
663,546,607,619,Subvencionado,M,4.9,530024
684,570,665,661,Subvencionado,F,4.8,530024
666,626,634,474,Subvencionado,M,3.2,510145
737,700,733,805,Municipalizado,M,6.2,530024
589,628,581,460,Privado,M,1.0,530024
700,596,575,557,Subvencionado,M,4.0,510145
614,580,592,660,Subvencionado,M,1.0,530024
646,628,598,743,Subvencionado,M,4.3,510145
706,667,606,681,Subvencionado,M,4.9,510145
674,591,523,683,Subvencionado,M,3.2,520145
660,557,660,599,Subvencionado,M,1.0,510145
606,572,546,723,Subvencionado,M,4.0,510145
752,573,659,701,Privado,M,4.7,520145
656,710,591,580,Municipalizado,M,4.2,510145
654,592,551,517,Privado,M,3.2,510145
656,668,616,702,Subvencionado,F,4.6,520145
656,530,614,577,Subvencionado,M,2.2,520145
585,557,552,496,Municipalizado,M,3.7,530024
671,566,538,723,Subvencionado,M,3.2,510145
673,745,591,764,Subvencionado,F,4.2,520145
733,625,598,660,Privado,F,4.2,530024
638,652,592,660,Subvencionado,F,2.1,510145
609,626,570,661,Subvencionado,M,3.0,510145
666,563,581,701,Subvencionado,F,2.9,520145
830,722,733,723,Subvencionado,M,4.6,510145
756,547,625,641,Subvencionado,M,5.1,530024
642,579,665,660,Subvencionado,M,2.3,520145
620,484,487,496,Municipalizado,M,1.0,510145
640,587,528,580,Municipalizado,M,1.8,510145
648,623,548,559,Subvencionado,M,3.1,510145
694,546,588,475,Subvencionado,M,5.1,530024
696,646,678,764,Municipalizado,M,5.3,530024
674,567,688,476,Privado,M,3.2,510145
597,632,549,681,Municipalizado,F,4.0,530024
606,580,562,560,Subvencionado,M,3.3,520145
831,603,591,495,Subvencionado,M,5.2,520145
661,642,673,642,Subvencionado,M,3.4,530024
626,606,579,660,Subvencionado,F,1.0,530024
629,611,626,580,Subvencionado,M,4.8,510145
603,557,509,702,Subvencionado,M,3.2,520145
695,614,652,765,Subvencionado,F,6.1,520145
572,601,581,681,Municipalizado,M,2.6,520145
626,546,547,601,Subvencionado,M,4.0,520145
626,703,625,578,Privado,M,1.0,510145
669,582,607,578,Subvencionado,M,2.0,520145
648,587,616,659,Subvencionado,M,5.2,530024
611,592,523,580,Privado,M,3.3,520145
645,658,648,723,Subvencionado,M,4.1,510145
678,563,636,497,Subvencionado,M,1.0,510145
718,682,703,744,Privado,M,5.7,530024
673,615,624,578,Privado,M,1.0,520145
812,597,672,495,Privado,M,5.1,530024
718,592,627,661,Municipalizado,M,4.0,530024
649,626,605,559,Privado,M,1.7,510145
673,667,635,722,Subvencionado,M,4.1,510145
829,756,682,661,Subvencionado,M,4.0,510145
655,742,614,496,Subvencionado,M,4.3,530024
678,562,619,538,Privado,M,1.0,530024
674,625,679,520,Municipalizado,M,5.5,520145
638,496,585,475,Municipalizado,F,2.3,510145
635,557,476,680,Subvencionado,M,2.0,520145
667,540,584,680,Municipalizado,M,4.2,510145
661,622,651,682,Subvencionado,M,4.3,510145
642,633,663,702,Subvencionado,M,4.0,520145
696,547,639,701,Subvencionado,M,4.0,530024
627,735,689,744,Municipalizado,F,4.5,510145
736,567,660,641,Subvencionado,M,4.0,530024
673,692,681,641,Subvencionado,M,4.5,530024
625,579,655,515,Municipalizado,M,1.0,510145
752,701,692,702,Privado,M,5.1,530024
634,572,656,743,Privado,M,2.8,510145
810,637,675,743,Privado,F,5.2,510145
733,637,697,681,Privado,M,4.9,530024
830,619,649,659,Privado,M,5.7,530024
695,634,624,619,Municipalizado,M,4.4,510145
751,651,689,579,Privado,M,3.7,530024
649,584,651,537,Subvencionado,M,1.1,520145
655,561,614,434,Subvencionado,M,1.4,520145
699,561,626,702,Municipalizado,M,4.3,530024
732,614,628,683,Subvencionado,F,5.2,520145
684,574,579,681,Municipalizado,M,3.1,510145
732,538,574,699,Municipalizado,M,3.1,520145
662,605,648,662,Municipalizado,M,4.1,510145
670,683,549,660,Subvencionado,M,4.1,530024
645,508,588,640,Municipalizado,M,5.2,530024
774,620,720,744,Municipalizado,M,5.3,520145
566,586,589,621,Subvencionado,M,2.3,510145
639,541,573,702,Municipalizado,F,5.8,530024
682,757,680,642,Subvencionado,M,5.0,510145
774,699,720,783,Subvencionado,M,4.8,510145
669,644,638,537,Subvencionado,M,4.6,520145
669,567,619,557,Subvencionado,M,3.8,530024
567,496,517,619,Subvencionado,F,2.3,520145
617,637,613,639,Municipalizado,M,2.2,520145
673,597,572,660,Subvencionado,F,4.0,520145
660,601,563,598,Municipalizado,M,4.6,510145
620,525,537,620,Municipalizado,M,3.1,520145
619,579,566,557,Subvencionado,M,4.1,530024
605,534,570,601,Subvencionado,M,2.1,520145
648,607,567,598,Subvencionado,M,3.4,510145
674,596,701,743,Municipalizado,M,4.4,510145
614,682,618,639,Municipalizado,F,1.0,510145
637,591,529,620,Subvencionado,M,1.3,520145
661,615,630,682,Municipalizado,M,4.9,520145
606,479,563,700,Subvencionado,M,4.8,520145
660,572,575,661,Subvencionado,F,4.4,520145
771,537,640,621,Subvencionado,M,4.2,530024
617,608,564,619,Municipalizado,F,3.1,510145
579,626,596,721,Subvencionado,M,2.5,520145
660,603,602,621,Subvencionado,M,1.0,520145
811,666,675,723,Subvencionado,M,6.4,510145
719,767,621,744,Municipalizado,F,4.7,520145
616,608,564,620,Municipalizado,F,3.7,510145
718,620,649,620,Subvencionado,M,5.6,520145
678,607,600,598,Subvencionado,M,1.0,520145
701,625,681,722,Privado,M,3.8,510145
688,710,646,599,Privado,M,3.8,520145
617,590,528,641,Municipalizado,M,2.2,510145
612,536,592,621,Municipalizado,M,4.1,510145
688,674,596,682,Municipalizado,M,5.1,520145
623,579,650,598,Subvencionado,M,5.6,510145
636,573,650,744,Subvencionado,F,3.1,520145
590,581,450,640,Municipalizado,M,2.8,520145
634,502,573,616,Subvencionado,M,1.6,520145
650,626,616,743,Municipalizado,M,4.0,510145
582,577,548,622,Subvencionado,M,1.2,520145
752,757,733,744,Subvencionado,M,5.5,530024
592,638,600,701,Subvencionado,M,3.6,510145
696,596,636,744,Subvencionado,F,5.9,520145
830,601,659,662,Privado,M,6.0,530024
645,627,567,598,Subvencionado,F,3.3,530024
596,633,549,683,Municipalizado,F,4.2,520145
694,710,635,765,Subvencionado,M,4.2,520145
656,644,573,598,Privado,M,1.8,510145
646,629,596,744,Subvencionado,M,4.3,510145
713,645,629,682,Privado,F,3.7,510145
618,573,554,682,Municipalizado,M,3.0,510145
717,598,684,475,Municipalizado,M,5.5,530024
701,523,621,538,Privado,M,4.6,520145
616,566,516,620,Subvencionado,F,2.9,510145
712,606,645,722,Municipalizado,M,3.0,510145
696,701,638,618,Subvencionado,M,1.0,520145
614,562,579,723,Subvencionado,M,4.3,530024
621,557,598,639,Subvencionado,M,1.0,520145
611,457,625,743,Subvencionado,F,4.4,510145
653,595,682,619,Subvencionado,M,3.6,510145
752,558,621,744,Municipalizado,M,4.2,510145
666,667,651,661,Municipalizado,M,4.0,510145
717,556,688,641,Subvencionado,M,6.0,530024
663,743,647,763,Subvencionado,M,4.4,530024
661,667,635,661,Privado,M,4.4,510145
634,603,548,804,Municipalizado,M,1.0,520145
657,660,635,724,Municipalizado,F,4.2,530024
702,633,671,702,Subvencionado,M,4.0,510145
623,646,616,661,Subvencionado,F,2.4,520145
700,753,677,722,Subvencionado,M,3.2,520145
660,699,668,661,Privado,M,1.0,530024
701,625,657,680,Subvencionado,M,4.0,510145
665,694,663,621,Subvencionado,M,4.4,510145
752,674,711,784,Privado,M,5.8,510145
596,569,557,662,Subvencionado,M,2.9,510145
635,575,651,744,Subvencionado,F,4.3,520145
772,637,621,640,Privado,M,4.1,520145
573,579,509,702,Subvencionado,M,1.7,510145
645,668,614,578,Subvencionado,M,4.6,520145
614,563,579,722,Subvencionado,M,4.3,530024
831,674,684,702,Privado,M,4.6,510145
689,638,639,556,Subvencionado,M,4.6,530024
645,690,613,661,Subvencionado,F,3.4,510145
660,552,606,640,Subvencionado,F,1.0,530024
696,637,635,558,Subvencionado,M,1.0,510145
670,675,682,661,Privado,M,4.0,520145
755,731,680,579,Privado,M,4.6,530024
633,595,602,702,Subvencionado,F,3.5,510145
732,702,702,762,Privado,F,4.9,530024
755,603,726,722,Privado,M,4.8,530024
617,733,706,516,Subvencionado,M,4.3,530024
717,644,649,620,Subvencionado,M,4.6,510145
811,659,663,641,Subvencionado,M,4.9,520145
752,674,684,723,Subvencionado,M,6.2,510145
744,739,696,682,Privado,M,5.5,520145
656,638,622,599,Subvencionado,M,2.8,510145
612,536,592,620,Municipalizado,M,3.5,530024
678,498,629,599,Subvencionado,M,5.2,530024
702,772,651,660,Subvencionado,M,3.5,510145
705,614,659,699,Subvencionado,M,5.0,530024
682,561,635,640,Subvencionado,M,3.2,510145
645,633,522,619,Subvencionado,M,3.7,520145
683,522,585,682,Subvencionado,M,5.7,520145
772,606,591,681,Privado,M,4.3,510145
677,608,599,596,Subvencionado,M,2.4,510145
630,673,589,641,Subvencionado,M,4.4,510145
772,626,685,763,Municipalizado,M,5.9,520145
696,675,636,641,Subvencionado,M,4.3,510145
576,625,539,682,Municipalizado,F,2.5,520145
655,667,635,764,Subvencionado,M,5.0,520145
644,607,624,558,Privado,M,4.6,520145
696,632,624,620,Municipalizado,M,5.3,530024
688,699,588,661,Privado,M,4.6,530024
585,556,551,496,Municipalizado,M,1.0,510145
657,592,596,660,Municipalizado,M,4.0,510145
695,701,638,619,Subvencionado,M,2.7,520145
624,646,615,661,Subvencionado,F,2.5,510145
659,569,634,558,Subvencionado,M,2.8,520145
626,552,601,660,Subvencionado,M,2.8,510145
701,538,628,723,Subvencionado,F,4.2,520145
682,467,625,618,Municipalizado,M,2.7,510145
811,585,634,682,Subvencionado,F,4.5,520145
630,674,589,641,Subvencionado,M,4.4,510145
632,514,554,643,Subvencionado,M,2.5,520145
688,613,556,640,Subvencionado,M,4.5,530024
752,626,644,599,Subvencionado,M,5.4,530024
656,584,648,454,Privado,M,1.8,520145
681,658,613,660,Privado,F,4.1,520145
734,562,601,703,Municipalizado,M,2.8,520145
582,576,548,622,Subvencionado,M,1.0,520145
732,638,697,681,Privado,M,6.0,520145
592,503,656,661,Municipalizado,M,4.1,530024
630,602,629,661,Subvencionado,F,4.2,520145
633,571,656,743,Privado,M,4.3,530024
699,561,627,702,Municipalizado,M,4.5,520145
674,566,537,723,Subvencionado,M,4.0,510145
634,556,614,702,Subvencionado,F,3.3,510145
656,561,617,661,Subvencionado,M,2.2,510145
701,650,591,662,Privado,F,2.7,510145
595,696,598,621,Subvencionado,F,1.0,520145
700,537,628,723,Subvencionado,F,5.0,530024
695,633,625,620,Municipalizado,M,5.3,530024
700,632,765,723,Privado,M,6.1,520145
725,738,703,660,Subvencionado,M,4.5,520145
630,531,505,579,Subvencionado,F,4.6,520145
692,798,669,682,Subvencionado,M,4.1,520145
672,586,657,682,Subvencionado,M,4.6,530024
653,585,553,557,Privado,M,2.8,510145
595,667,649,557,Municipalizado,F,2.4,520145
622,603,622,702,Privado,F,5.7,530024
645,683,639,641,Municipalizado,M,4.5,510145
674,668,702,722,Privado,M,4.7,520145
641,545,573,578,Subvencionado,F,1.0,530024
629,558,559,579,Privado,M,5.1,510145
599,614,551,681,Municipalizado,F,2.0,520145
645,682,624,619,Subvencionado,F,4.2,520145
605,633,611,661,Municipalizado,F,2.8,510145
652,615,657,764,Municipalizado,M,3.1,510145
669,541,558,598,Subvencionado,M,4.4,510145
674,778,650,557,Subvencionado,M,4.0,520145
773,625,699,619,Municipalizado,M,2.7,520145
